0,QUAT,1073707491,-2859155,7574377,2860195
181,QUAT,785655111,-371454536,625928602,76786911
181,ACCEL,14592,6312,-1584
181,GYRO,-491,-306,-533
181,COMPASS,-92,-35,-33
182,QUAT,782109981,-398046170,614830098,69030575
182,ACCEL,15104,6232,-2008
182,GYRO,-717,-110,-876
182,COMPASS,-88,-33,-32
183,QUAT,777512745,-419046045,608202467,53704961
183,ACCEL,15288,5536,-2112
183,GYRO,-417,109,-892
183,COMPASS,-88,-35,-36
184,QUAT,787902132,-422730811,593483524,34626470
184,ACCEL,15128,6192,-3544
184,GYRO,316,-393,-777
184,COMPASS,-82,-35,-37
185,QUAT,802193781,-396739711,592824737,23729232
185,ACCEL,17432,6912,-1888
185,GYRO,1008,-240,215
185,COMPASS,-81,-42,-33
186,QUAT,816399801,-370863894,590498046,13596972
186,ACCEL,20656,11576,-2720
186,GYRO,991,-289,215
186,COMPASS,-81,-39,-33
187,QUAT,820613135,-349133754,597926599,10244418
187,ACCEL,17968,8560,-2640
187,GYRO,629,100,446
187,COMPASS,-86,-41,-25
188,QUAT,809794844,-327289607,624443687,-10266696
188,ACCEL,12512,11296,-3600
188,GYRO,812,1128,185
188,COMPASS,-82,-41,-27
189,QUAT,780246904,-309420129,667666459,-51132291
189,ACCEL,13920,8800,-3944
189,GYRO,937,2201,-269
189,COMPASS,-86,-42,-21
190,QUAT,747769627,-280065564,712377963,-88559663
190,ACCEL,8912,7960,-2424
190,GYRO,1131,2307,88
190,COMPASS,-82,-41,-25
191,QUAT,710173738,-241301784,761348230,-103426711
191,ACCEL,8800,9264,-2736
191,GYRO,776,2359,900
191,COMPASS,-81,-44,-26
192,QUAT,663670521,-219777437,809895318,-90717210
192,ACCEL,8272,8416,-3280
192,GYRO,-403,2300,1078
192,COMPASS,-81,-45,-24
193,QUAT,622466572,-209397611,847248666,-61421447
193,ACCEL,10296,8864,-2880
193,GYRO,-1033,1750,1071
193,COMPASS,-85,-38,-29
194,QUAT,585160537,-193599069,878593818,-33179816
194,ACCEL,13560,9824,-2680
194,GYRO,-833,1499,1138
194,COMPASS,-84,-34,-35
195,QUAT,573973461,-163419617,892579878,8435505
195,ACCEL,15064,8592,-424
195,GYRO,-767,324,1734
195,COMPASS,-86,-33,-44
196,QUAT,574692133,-139076512,894456193,57063953
196,ACCEL,22168,13672,-968
196,GYRO,-1056,-267,1643
196,COMPASS,-88,-26,-48
197,QUAT,607083223,-117107959,874367969,78336409
197,ACCEL,13032,7440,960
197,GYRO,-89,-1518,884
197,COMPASS,-95,-19,-49
198,QUAT,639593293,-91131979,855060862,66359837
198,ACCEL,16528,10144,3184
198,GYRO,958,-1369,357
198,COMPASS,-105,-15,-51
199,QUAT,660305808,-96330803,838320086,69688859
199,ACCEL,17088,7792,2064
199,GYRO,-181,-952,-175
199,COMPASS,-108,-17,-39
200,QUAT,660640437,-132512274,831537851,86371442
200,ACCEL,11784,4360,2376
200,GYRO,-1286,-129,-671
200,COMPASS,-108,-16,-37
201,QUAT,647393990,-161962087,836067762,92514683
201,ACCEL,11232,2480,1760
201,GYRO,-870,528,-627
201,COMPASS,-108,-19,-39
202,QUAT,634030772,-172424971,845590626,78528798
202,ACCEL,11776,2208,2696
202,GYRO,122,690,-504
202,COMPASS,-102,-17,-44
203,QUAT,636810259,-186065254,841553298,67505667
203,ACCEL,12952,1224,2376
203,GYRO,28,-65,-652
203,COMPASS,-103,-22,-46
204,QUAT,660136687,-203645016,819431810,64809286
204,ACCEL,17024,2040,1336
204,GYRO,-203,-1087,-743
204,COMPASS,-99,-20,-47
205,QUAT,684206537,-216213408,796534488,59727438
205,ACCEL,23656,4376,976
205,GYRO,-24,-1107,-667
205,COMPASS,-98,-23,-46
206,QUAT,683540211,-241349339,788759559,72821749
206,ACCEL,23656,2488,712
206,GYRO,-1053,-225,-446
206,COMPASS,-99,-24,-38
207,QUAT,672771242,-240071315,794936501,103642252
207,ACCEL,17968,2696,-752
207,GYRO,-972,155,795
207,COMPASS,-98,-20,-44
208,QUAT,674406387,-230162253,795398154,111643744
208,ACCEL,18608,5536,-432
208,GYRO,-90,-147,420
208,COMPASS,-97,-21,-45
209,QUAT,678029508,-226744285,791505895,123704126
209,ACCEL,17160,4112,-1360
209,GYRO,-227,-310,310
209,COMPASS,-102,-17,-48
210,QUAT,685637618,-210271783,784447047,152482990
210,ACCEL,13440,2096,-1704
210,GYRO,-361,-650,1007
210,COMPASS,-102,-14,-46
211,QUAT,695839568,-171184252,778399911,183080034
211,ACCEL,13640,2744,-360
211,GYRO,135,-824,1639
211,COMPASS,-110,-10,-42
212,QUAT,697633067,-129235690,777163107,213413272
212,ACCEL,13168,4320,-72
212,GYRO,190,-508,1787
212,COMPASS,-114,-7,-37
213,QUAT,688200882,-97744064,780102580,247360131
213,ACCEL,13184,5744,-536
213,GYRO,-168,-58,1697
213,COMPASS,-118,-3,-38
214,QUAT,680446570,-81628548,777067341,281810070
214,ACCEL,14576,6728,-1528
214,GYRO,-580,-125,1225
214,COMPASS,-120,8,-38
215,QUAT,677680990,-76436545,767173310,315075089
215,ACCEL,18168,6288,-1456
215,GYRO,-850,-294,894
215,COMPASS,-124,12,-38
216,QUAT,673557772,-110989077,757077593,337277381
216,ACCEL,17360,5768,-1168
216,GYRO,-1475,185,-367
216,COMPASS,-124,15,-35
217,QUAT,668977279,-162329798,755786903,328368069
217,ACCEL,14744,872,-1864
217,GYRO,-969,691,-1479
217,COMPASS,-124,21,-35
218,QUAT,676192628,-178106898,759841431,294285059
218,ACCEL,17320,1912,568
218,GYRO,595,266,-1245
218,COMPASS,-123,18,-39
219,QUAT,682102647,-180564263,762218158,272171559
219,ACCEL,16296,896,184
219,GYRO,567,56,-623
219,COMPASS,-121,11,-43
220,QUAT,686759049,-194496871,758361328,261423954
220,ACCEL,13464,1128,-1408
220,GYRO,-51,-15,-668
220,COMPASS,-125,9,-41
221,QUAT,693374425,-214729759,753507011,241395280
221,ACCEL,13160,936,-800
221,GYRO,44,28,-1066
221,COMPASS,-120,4,-46
222,QUAT,696048869,-235223969,754710468,208612656
222,ACCEL,14752,344,-704
222,GYRO,381,354,-1295
222,COMPASS,-118,1,-40
223,QUAT,693465084,-252862168,761883582,166197984
223,ACCEL,16104,-768,-1112
223,GYRO,692,678,-1354
223,COMPASS,-113,-7,-44
224,QUAT,687970865,-246749073,777478617,119412757
224,ACCEL,16512,-816,-808
224,GYRO,1249,837,-775
224,COMPASS,-107,-9,-43
225,QUAT,682595655,-210844549,798681324,68097356
225,ACCEL,20392,2736,-1912
225,GYRO,2095,895,-71
225,COMPASS,-104,-18,-45
226,QUAT,687492443,-183268594,804131151,-7827719
226,ACCEL,24120,3640,-2408
226,GYRO,2624,450,-993
226,COMPASS,-102,-22,-43
227,QUAT,666391480,-132254501,828556028,-69619850
227,ACCEL,20544,2400,-2904
227,GYRO,2654,1515,83
227,COMPASS,-100,-30,-34
228,QUAT,628854202,-82519061,856687088,-129342940
228,ACCEL,20264,4560,-3408
228,GYRO,2516,2051,76
228,COMPASS,-98,-33,-32
229,QUAT,594209825,-39558284,877208336,-169636777
229,ACCEL,19408,1776,-4976
229,GYRO,1878,1728,290
229,COMPASS,-97,-37,-27
230,QUAT,567468362,9532994,894115762,-177108131
230,ACCEL,15512,920,-5520
230,GYRO,1094,1371,1187
230,COMPASS,-95,-37,-21
231,QUAT,565618566,66303547,894817095,-167042958
231,ACCEL,17000,1192,-7168
231,GYRO,807,418,1899
231,COMPASS,-99,-34,-18
232,QUAT,590392551,136796547,873439285,-150826166
232,ACCEL,16800,1376,-8664
232,GYRO,960,-713,2634
232,COMPASS,-102,-31,-18
233,QUAT,632862489,211728077,831357817,-128123885
233,ACCEL,17792,2968,-9096
233,GYRO,899,-1599,3085
233,COMPASS,-111,-21,-12
234,QUAT,698201412,275670122,761216868,-99955660
234,ACCEL,20728,5296,-10432
234,GYRO,412,-2852,3179
234,COMPASS,-121,-10,-7
235,QUAT,768427618,300020852,681255991,-91204054
235,ACCEL,21064,6880,-11936
235,GYRO,-35,-3522,1811
235,COMPASS,-126,5,8
236,QUAT,835911583,301404506,593840767,-103351390
236,ACCEL,19296,640,-11968
236,GYRO,-99,-3934,809
236,COMPASS,-124,11,17
237,QUAT,891749824,296971441,505589080,-117741405
237,ACCEL,16952,1728,-11320
237,GYRO,-97,-3766,597
237,COMPASS,-120,16,34
238,QUAT,931410145,280222614,431076398,-145061225
238,ACCEL,15992,32,-12704
238,GYRO,-139,-3251,-203
238,COMPASS,-110,18,51
239,QUAT,960246172,245597049,374133137,-174799495
239,ACCEL,11400,936,-12832
239,GYRO,-567,-2701,-856
239,COMPASS,-97,19,61
240,QUAT,984884054,179540404,320635551,-218821694
240,ACCEL,8568,344,-10152
240,GYRO,-1384,-2825,-1762
240,COMPASS,-93,16,64
241,QUAT,993001874,126178239,283618548,-265534041
241,ACCEL,8120,48,-10464
241,GYRO,-971,-2005,-1935
241,COMPASS,-81,8,70
242,QUAT,995872679,102494010,225466875,-315941070
242,ACCEL,5416,1168,-11336
242,GYRO,197,-2395,-1637
242,COMPASS,-66,2,71
243,QUAT,992527976,74905051,150663496,-373496236
243,ACCEL,3344,3608,-14648
243,GYRO,302,-2981,-1924
243,COMPASS,-50,0,73
244,QUAT,980958170,9059634,83826705,-428408091
244,ACCEL,2064,3872,-16912
244,GYRO,-1067,-3147,-2152
244,COMPASS,-42,1,72
245,QUAT,957665673,-54085783,66404235,-477977693
245,ACCEL,848,3072,-14840
245,GYRO,-1690,-1435,-2145
245,COMPASS,-24,-1,72
246,QUAT,933547104,-62938359,129610946,-510537962
246,ACCEL,-1760,2056,-10128
246,GYRO,-1272,2006,-1341
246,COMPASS,-9,-3,63
247,QUAT,907483467,-18807208,161565221,-550391577
247,ACCEL,-4624,19576,-16368
247,GYRO,955,1958,-1438
247,COMPASS,-11,-7,62
248,QUAT,884946699,16752368,148767931,-589372658
248,ACCEL,1496,5432,-15816
248,GYRO,1503,404,-1425
248,COMPASS,-14,-3,66
249,QUAT,870558765,-27646132,156850769,-608009816
249,ACCEL,3096,4784,-21072
249,GYRO,-1378,-577,-1065
249,COMPASS,-14,8,73
250,QUAT,857167710,-27281611,136319615,-631550052
250,ACCEL,-112,3608,-19672
250,GYRO,541,-500,-978
250,COMPASS,-9,7,66
251,QUAT,849314518,-29177277,122535485,-644762736
251,ACCEL,-888,1056,-17520
251,GYRO,300,-404,-569
251,COMPASS,-5,8,67
252,QUAT,842368004,-36388277,126123741,-652767783
252,ACCEL,-1008,-272,-15928
252,GYRO,-242,-32,-405
252,COMPASS,-5,12,65
253,QUAT,829204400,-20382064,121757374,-670895781
253,ACCEL,-1336,632,-16360
253,GYRO,618,288,-740
253,COMPASS,0,11,69
254,QUAT,819082789,-28479699,113549765,-684339253
254,ACCEL,520,184,-15968
254,GYRO,19,-367,-640
254,COMPASS,-4,16,70
255,QUAT,818379769,-37483878,108972798,-685489544
255,ACCEL,520,-1616,-15480
255,GYRO,-119,-334,-85
255,COMPASS,-1,18,69
0,QUAT,818388352,-49572253,123748631,-682195607
0,ACCEL,-1352,-2168,-14760
0,GYRO,-660,110,65
0,COMPASS,0,18,68
1,QUAT,807344744,-58264657,117067902,-695712802
1,ACCEL,-2888,-208,-18024
1,GYRO,-48,-314,-671
1,COMPASS,2,17,67
2,QUAT,790756625,-82379995,137551577,-708453033
2,ACCEL,-2192,-112,-18352
2,GYRO,-1114,82,-787
2,COMPASS,1,14,63
3,QUAT,780389955,-75517550,146730119,-718803089
3,ACCEL,-1960,-2744,-19608
3,GYRO,-17,483,-464
3,COMPASS,3,14,63
4,QUAT,768889033,-55130521,148326660,-732591896
4,ACCEL,-808,-3248,-18144
4,GYRO,534,625,-534
4,COMPASS,2,14,67
5,QUAT,770667776,-55219723,137805174,-732770765
5,ACCEL,808,-5200,-16560
5,GYRO,301,-287,23
5,COMPASS,-1,16,66
6,QUAT,773453307,-59614672,126873616,-731464397
6,ACCEL,688,-3080,-14520
6,GYRO,183,-409,64
6,COMPASS,3,20,68
7,QUAT,775935024,-58724901,118517107,-730308473
7,ACCEL,-488,-1248,-16136
7,GYRO,250,-216,78
7,COMPASS,3,18,65
8,QUAT,770537225,-60137761,117593182,-736035996
8,ACCEL,-904,1016,-17024
8,GYRO,11,-36,-290
8,COMPASS,4,20,63
9,QUAT,769144743,-65101259,105727596,-738864842
9,ACCEL,-640,1408,-19112
9,GYRO,173,-418,-151
9,COMPASS,5,20,66
10,QUAT,767422888,-65413056,93746403,-742237366
10,ACCEL,-1248,-168,-17544
10,GYRO,314,-312,-158
10,COMPASS,4,20,67
11,QUAT,767947936,-68177316,91180201,-741765077
11,ACCEL,184,760,-15008
11,GYRO,3,-139,11
11,COMPASS,8,22,63
12,QUAT,771618335,-70287997,87605557,-738181028
12,ACCEL,-1408,-248,-14448
12,GYRO,32,-164,169
12,COMPASS,7,25,62
13,QUAT,767652883,-80417188,104411953,-739095202
13,ACCEL,-3320,1296,-13568
13,GYRO,-685,198,-112
13,COMPASS,8,24,65
14,QUAT,758634682,-85728539,117774805,-745770412
14,ACCEL,-1992,1256,-14144
14,GYRO,-469,262,-378
14,COMPASS,6,23,63
15,QUAT,747515471,-99326780,133258683,-752674052
15,ACCEL,-5184,-3696,-16176
15,GYRO,-701,92,-469
15,COMPASS,8,20,63
16,QUAT,743173628,-111212206,139833360,-754116837
16,ACCEL,-4432,-6528,-17800
16,GYRO,-472,-111,-177
16,COMPASS,5,20,61
17,QUAT,735445388,-101196867,152764170,-760565867
17,ACCEL,-4112,-5320,-17624
17,GYRO,-76,636,-261
17,COMPASS,10,19,62
18,QUAT,729545234,-91019025,155217601,-767007239
18,ACCEL,-3184,-2504,-16880
18,GYRO,236,353,-253
18,COMPASS,7,16,63
19,QUAT,738547787,-72473898,156435367,-760093537
19,ACCEL,880,-7624,-25384
19,GYRO,414,439,501
19,COMPASS,5,21,65
20,QUAT,747093190,-62783625,164990052,-750739320
20,ACCEL,-512,-3016,-14784
20,GYRO,26,381,522
20,COMPASS,6,17,64
21,QUAT,755569949,-51130685,163964685,-743301545
21,ACCEL,-104,-2328,-16496
21,GYRO,325,194,464
21,COMPASS,2,17,66
22,QUAT,778505341,-53223707,169535518,-717825998
22,ACCEL,-1336,-1512,-15856
22,GYRO,-266,-97,1215
22,COMPASS,0,17,67
23,QUAT,792835518,-63888007,172920977,-700238013
23,ACCEL,-3456,-1480,-14896
23,GYRO,-408,-306,747
23,COMPASS,0,15,69
24,QUAT,800128332,-68723297,174404429,-691068999
24,ACCEL,-3592,-2280,-18048
24,GYRO,-201,-136,390
24,COMPASS,-4,10,67
25,QUAT,815051499,-90366380,187517537,-667295760
25,ACCEL,616,248,-12736
25,GYRO,-990,-292,888
25,COMPASS,-3,7,64
26,QUAT,820668528,-91745654,207560662,-654160481
26,ACCEL,-824,696,-18984
26,GYRO,-552,442,537
26,COMPASS,0,2,63
27,QUAT,825392379,-87840133,190024743,-654082220
27,ACCEL,-352,-496,-16208
27,GYRO,533,-444,79
27,COMPASS,-5,-3,62
28,QUAT,826327068,-101414370,189094547,-651201479
28,ACCEL,-1408,1344,-14200
28,GYRO,-371,-338,11
28,COMPASS,-6,0,64
29,QUAT,816185894,-105159406,192362400,-662344530
29,ACCEL,-4936,-1656,-20120
29,GYRO,-139,111,-543
29,COMPASS,-2,0,60
30,QUAT,823650853,-99349134,193034601,-653749266
30,ACCEL,-2296,3880,-18272
30,GYRO,115,69,441
30,COMPASS,-1,-1,62
31,QUAT,824453982,-92583379,189010784,-654904806
31,ACCEL,-528,2920,-17288
31,GYRO,300,21,13
31,COMPASS,0,-2,60
32,QUAT,818841016,-90408254,193382159,-660946708
32,ACCEL,-2520,-824,-17984
32,GYRO,-15,223,-263
32,COMPASS,-2,3,62
33,QUAT,815990271,-85107317,197340525,-663999113
33,ACCEL,-1384,1304,-16424
33,GYRO,89,235,-104
33,COMPASS,-3,-1,63
34,QUAT,811807165,-86557416,199468270,-668289491
34,ACCEL,-1984,976,-15728
34,GYRO,-50,45,-218
34,COMPASS,-4,4,62
35,QUAT,808294566,-86640726,198051660,-672941542
35,ACCEL,-1376,960,-16320
35,GYRO,72,-22,-213
35,COMPASS,-3,1,64
36,QUAT,805356442,-86052921,200181133,-675903036
36,ACCEL,-1584,1192,-17056
36,GYRO,1,79,-140
36,COMPASS,-1,6,63
37,QUAT,803738856,-82330782,200386543,-678227271
37,ACCEL,-1120,1576,-17096
37,GYRO,127,89,-77
37,COMPASS,0,5,63
38,QUAT,804378220,-77435276,197116717,-679003654
38,ACCEL,-744,1536,-17152
38,GYRO,233,4,15
38,COMPASS,-2,4,64
39,QUAT,806212698,-75068675,197711184,-676917699
39,ACCEL,-696,1376,-16208
39,GYRO,60,36,113
39,COMPASS,-1,4,64
40,QUAT,809054908,-75268410,201362599,-672413136
40,ACCEL,-1440,1200,-16384
40,GYRO,-91,44,191
40,COMPASS,-2,5,63
41,QUAT,814030536,-76457372,199213753,-666891240
41,ACCEL,-1480,1672,-16760
41,GYRO,10,-153,245
41,COMPASS,-1,4,65
42,QUAT,821925110,-73218027,197471893,-658030801
42,ACCEL,-1144,1120,-16984
42,GYRO,109,-70,433
42,COMPASS,-1,6,63
43,QUAT,846443418,-54353204,194052828,-629160892
43,ACCEL,-1672,1120,-17616
43,GYRO,484,65,1451
43,COMPASS,-3,0,64
44,QUAT,863679540,-42376106,185367933,-608948543
44,ACCEL,640,3520,-17296
44,GYRO,429,-158,997
44,COMPASS,-6,3,63
45,QUAT,859429930,-47737747,193239579,-612109934
45,ACCEL,-3136,-5032,-14408
45,GYRO,-264,121,-199
45,COMPASS,-6,0,65
46,QUAT,852989392,-67000344,208685598,-614239635
46,ACCEL,-4632,-664,-15816
46,GYRO,-844,59,-299
46,COMPASS,-7,-1,65
47,QUAT,846034763,-78315141,219968165,-618568199
47,ACCEL,-2528,1288,-16624
47,GYRO,-521,120,-326
47,COMPASS,-7,-3,64
48,QUAT,838969298,-88618417,212298380,-629386841
48,ACCEL,-3568,1776,-15264
48,GYRO,-55,-380,-557
48,COMPASS,-7,-1,65
49,QUAT,833177733,-91838408,209197225,-637603628
49,ACCEL,-2056,1216,-16656
49,GYRO,38,-113,-390
49,COMPASS,-6,-3,63
50,QUAT,825066105,-92125256,218180992,-645056075
50,ACCEL,-1840,792,-16288
50,GYRO,-149,302,-360
50,COMPASS,-3,-3,62
51,QUAT,813853235,-87078175,222142560,-658509282
51,ACCEL,-1528,-720,-17712
51,GYRO,150,319,-568
51,COMPASS,-6,-1,63
52,QUAT,802163473,-77994192,222392151,-673731329
52,ACCEL,-2152,-1440,-16360
52,GYRO,354,314,-608
52,COMPASS,-1,1,63
53,QUAT,795882078,-77877829,212154887,-684393629
53,ACCEL,-1944,-2808,-15136
53,GYRO,333,-220,-455
53,COMPASS,-3,0,63
54,QUAT,803160618,-61866898,221803498,-674411018
54,ACCEL,-3832,-3264,-14488
54,GYRO,199,532,531
54,COMPASS,-3,7,66
55,QUAT,838445349,-39398194,231378050,-628364946
55,ACCEL,-6552,-7320,-15888
55,GYRO,131,423,2190
55,COMPASS,-4,4,66
56,QUAT,878718793,-23632160,244167145,-566203912
56,ACCEL,-2288,-8760,-17320
56,GYRO,-256,298,2743
56,COMPASS,-4,2,65
57,QUAT,913517633,-15096378,249468198,-505904309
57,ACCEL,3064,-4672,-18344
57,GYRO,-297,-1,2471
57,COMPASS,-15,-5,66
58,QUAT,938497461,-25588042,249055811,-457666801
58,ACCEL,2096,864,-19912
58,GYRO,-683,-410,1762
58,COMPASS,-25,-8,66
59,QUAT,952018695,-24206147,249817791,-428469758
59,ACCEL,3912,4448,-18992
59,GYRO,-179,-80,1090
59,COMPASS,-24,-13,63
60,QUAT,959132907,-2706872,240327111,-418593689
60,ACCEL,2184,5288,-16912
60,GYRO,760,-72,534
60,COMPASS,-26,-14,64
61,QUAT,957568477,-13952,236185590,-424499689
61,ACCEL,3552,4704,-17640
61,GYRO,213,-73,-238
61,COMPASS,-27,-14,63
62,QUAT,954028600,-14060503,233057902,-433862450
62,ACCEL,4360,4344,-17352
62,GYRO,-311,-262,-513
62,COMPASS,-28,-13,64
63,QUAT,954097359,-17713863,234791457,-432641078
63,ACCEL,1032,2096,-15112
63,GYRO,-126,-9,-39
63,COMPASS,-27,-15,64
64,QUAT,960999500,-10461535,216360523,-427176486
64,ACCEL,-1048,1856,-14664
64,GYRO,483,-560,272
64,COMPASS,-26,-15,64
65,QUAT,960280699,-7665702,201890301,-435848154
65,ACCEL,-88,3312,-14384
65,GYRO,374,-431,-326
65,COMPASS,-25,-12,66
66,QUAT,940823943,2936273,193422766,-479947333
66,ACCEL,3192,7168,-12368
66,GYRO,775,33,-1681
66,COMPASS,-21,-9,63
67,QUAT,911242453,-8338858,199374967,-531726041
67,ACCEL,3504,7376,-13776
67,GYRO,-116,199,-2241
67,COMPASS,-18,-4,66
68,QUAT,878625656,-32979197,224130859,-574111856
68,ACCEL,2144,5032,-13160
68,GYRO,-905,561,-2089
68,COMPASS,-17,-5,66
69,QUAT,846961209,-53903305,250750804,-608108374
69,ACCEL,2808,976,-14280
69,GYRO,-893,675,-1791
69,COMPASS,-13,-2,62
70,QUAT,824866690,-79585532,286859038,-619592129
70,ACCEL,1472,-760,-14552
70,GYRO,-1392,732,-980
70,COMPASS,-10,-2,66
71,QUAT,797444731,-102126354,326519537,-632422808
71,ACCEL,2432,736,-15536
71,GYRO,-1347,941,-1084
71,COMPASS,-10,-5,62
72,QUAT,763528471,-133405643,366817603,-646214792
72,ACCEL,4448,1712,-17936
72,GYRO,-1636,872,-1348
72,COMPASS,-9,-7,65
73,QUAT,716510933,-146090921,404242518,-674373054
73,ACCEL,4160,2704,-20040
73,GYRO,-977,1437,-1785
73,COMPASS,-12,-8,62
74,QUAT,672979546,-146831753,419034857,-709133202
74,ACCEL,3664,-784,-22960
74,GYRO,-71,1150,-1809
74,COMPASS,-10,-13,60
75,QUAT,636934393,-134721850,415457596,-745973310
75,ACCEL,5712,-6136,-29088
75,GYRO,721,946,-1586
75,COMPASS,-11,-10,60
76,QUAT,631972911,-48494748,322853542,-804319279
76,ACCEL,9040,-14560,-32767
76,GYRO,5008,554,-641
76,COMPASS,-11,-6,62
77,QUAT,758914870,118871048,248033843,-708038330
77,ACCEL,20912,-32767,-32767
77,GYRO,4871,1465,7278
77,COMPASS,-11,9,71
78,QUAT,1029367517,96789839,152455489,-246359126
78,ACCEL,24,-32767,-32767
78,GYRO,-3598,-3640,20644
78,COMPASS,-21,27,78
79,QUAT,1013036919,174615554,-19119025,309550608
79,ACCEL,21040,-32767,-32767
79,GYRO,1598,-4021,24657
79,COMPASS,-37,-5,73
80,QUAT,693623437,221047819,-66951176,786424434
80,ACCEL,2760,-1808,-6752
80,GYRO,4183,692,24589
80,COMPASS,-58,-1,70
81,QUAT,307131584,100426371,-79022909,1020911804
81,ACCEL,1488,-1168,744
81,GYRO,1936,4453,24517
81,COMPASS,-74,56,74
82,QUAT,517776737,45553660,170709851,-923909598
82,ACCEL,160,712,-1680
82,GYRO,-2677,3659,24494
82,COMPASS,-37,89,71
83,QUAT,911588692,81945315,178163594,-532413520
83,ACCEL,-1024,544,-4640
83,GYRO,-3305,-802,24545
83,COMPASS,-13,41,78
84,QUAT,1064991060,130532850,39796600,9639624
84,ACCEL,-328,-592,-4184
84,GYRO,270,-3350,24568
84,COMPASS,-27,7,78
85,QUAT,896110129,207625161,-70923523,549324906
85,ACCEL,696,-1584,-6608
85,GYRO,3406,-1585,24523
85,COMPASS,-67,6,72
86,QUAT,500730914,153208628,-92600022,932814241
86,ACCEL,1256,-784,-6480
86,GYRO,2517,2571,24449
86,COMPASS,-64,63,75
87,QUAT,309084009,15314840,142955620,-1018192838
87,ACCEL,472,64,-7336
87,GYRO,-1079,4199,24412
87,COMPASS,-27,77,73
88,QUAT,706602614,111733972,168527408,-782782394
88,ACCEL,24,-8,-9880
88,GYRO,-2338,1309,24432
88,COMPASS,-19,59,79
89,QUAT,1015408191,139153379,57235459,-315005006
89,ACCEL,-568,-544,-8160
89,GYRO,-418,-2283,24477
89,COMPASS,-38,10,79
90,QUAT,1027197532,170816902,-90576759,245723012
90,ACCEL,-192,-1440,-10328
90,GYRO,1859,-2433,24450
90,COMPASS,-66,26,76
91,QUAT,752037357,129727514,-134760289,743217147
91,ACCEL,816,-512,-10192
91,GYRO,1817,1071,24385
91,COMPASS,-51,61,80
92,QUAT,346772607,-22801510,-122813117,1008497538
92,ACCEL,1200,40,-10544
92,GYRO,73,3814,24338
92,COMPASS,-37,63,82
93,QUAT,446433654,138721907,99676229,-961473747
93,ACCEL,232,-616,-13944
93,GYRO,-821,2274,24324
93,COMPASS,-29,42,82
94,QUAT,861643582,140598496,14023799,-624919191
94,ACCEL,-552,-584,-12760
94,GYRO,-615,-1185,24379
94,COMPASS,-48,31,81
95,QUAT,1058748036,99438155,-109357845,-100631690
95,ACCEL,-456,-608,-12696
95,GYRO,304,-2364,24350
95,COMPASS,-52,43,80
96,QUAT,956631505,54514820,-144375913,462559044
96,ACCEL,608,-872,-13664
96,GYRO,1253,176,24290
96,COMPASS,-45,41,83
97,QUAT,603629169,-32893193,-78816591,883888281
97,ACCEL,792,-632,-12080
97,GYRO,1342,2912,24239
97,COMPASS,-43,37,82
98,QUAT,269097490,110975332,13323261,-1033447474
98,ACCEL,584,-328,-14248
98,GYRO,411,2380,24223
98,COMPASS,-49,47,84
99,QUAT,620501655,96617901,-28862879,-870474398
99,ACCEL,-56,-456,-12480
99,GYRO,-835,-187,24265
99,COMPASS,-44,55,83
100,QUAT,974546698,27624321,-74129805,-443758674
100,ACCEL,-184,-592,-13200
100,GYRO,-986,-1405,24261
100,COMPASS,-37,53,80
101,QUAT,1063407050,-6880664,-84865479,121808853
101,ACCEL,88,-1016,-12800
101,GYRO,497,-121,24209
101,COMPASS,-32,22,82
102,QUAT,853765157,-9370003,-32237875,650290569
102,ACCEL,696,-1144,-11032
102,GYRO,1993,1361,24122
102,COMPASS,-57,22,80
